Order_ID,Order_Date,Order_Time,Day_of_Week,Week_Number,Month,Month_Num,Quarter,Year,Customer_ID,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price_INR,Gross_Amount_INR,Discount_Pct,Discount_Amount_INR,Coupon_Code,Net_Amount_INR,GST_Pct,GST_Amount_INR,Final_Amount_INR,Payment_Method,Order_Status,Order_Channel,Shipping_Days,Delivery_Date,Is_Repeat_Customer
SN2304891,2023-10-23,22:02,Monday,43,October,10,Q4,2023,CUST10017,PRD1021,boAt Wave Flex Connect,Electronics,Smartwatches,boAt,2,1999,3998,15,599.7,,3398.3,5,161.82,3398.3,UPI,Delivered,Mobile App,8,2023-10-31,No
SN2304892,2023-10-23,03:49,Monday,43,October,10,Q4,2023,CUST10059,PRD1032,BIBA Floral Printed Kurta,Fashion,Women's Clothing,BIBA,2,1899,3798,10,379.8,,3418.2,12,366.24,3418.2,UPI,Delivered,Mobile App,3,2023-10-26,Yes
SN2304893,2023-10-24,00:57,Tuesday,43,October,10,Q4,2023,CUST10124,PRD1043,Titan Raga Women's Watch,Fashion,Accessories,Titan,2,5999,11998,30,3599.4,SAVE20,8398.6,5,399.93,8398.6,EMI,Delivered,Mobile App,1,2023-10-25,Yes
SN2304894,2023-10-24,06:04,Tuesday,43,October,10,Q4,2023,CUST10767,PRD1026,Levi's 511 Slim Fit Jeans,Fashion,Men's Clothing,Levi's,2,3999,7998,15,1199.7,,6798.3,12,728.39,6798.3,UPI,Delivered,Mobile App,3,2023-10-27,Yes
SN2304895,2023-10-24,00:38,Tuesday,43,October,10,Q4,2023,CUST10628,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,1,1799,1799,20,359.8,BIGSALE,1439.2,28,314.82,1439.2,Credit Card,Delivered,Mobile App,2,2023-10-26,No
SN2304896,2023-10-24,21:49,Tuesday,43,October,10,Q4,2023,CUST10481,PRD1077,Nike Dri-FIT Training Shorts,Sports,Sportswear,Nike,2,1999,3998,30,1199.4,NEWUSER25,2798.6,12,299.85,2798.6,Debit Card,Delivered,Mobile App,3,2023-10-27,No
SN2304897,2023-10-24,18:02,Tuesday,43,October,10,Q4,2023,CUST10492,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,2,3499,6998,5,349.9,,6648.1,5,316.58,6648.1,UPI,Delivered,Mobile App,5,2023-10-29,No
SN2304898,2023-10-24,23:02,Tuesday,43,October,10,Q4,2023,CUST10573,PRD1017,JBL Tune 760NC Headphone,Electronics,Earphones,JBL,2,7999,15998,20,3199.6,FLASH40,12798.4,12,1371.26,12798.4,UPI,Delivered,Website,7,2023-10-31,No
SN2304899,2023-10-24,08:39,Tuesday,43,October,10,Q4,2023,CUST10548,PRD1013,Apple iPad 10th Gen 64GB,Electronics,Tablets,Apple,1,52999,52999,10,5299.9,,47699.1,12,5110.62,47699.1,UPI,Delivered,Social Commerce,8,2023-11-01,Yes
SN2304900,2023-10-24,06:31,Tuesday,43,October,10,Q4,2023,CUST10735,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,3,1799,5397,0,0,,5397,12,578.25,5397,EMI,Delivered,Social Commerce,4,2023-10-28,No
SN2304901,2023-10-24,10:52,Tuesday,43,October,10,Q4,2023,CUST10546,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,5,6999,34995,5,1749.75,,33245.25,12,3561.99,33245.25,Credit Card,Delivered,Website,2,2023-10-26,Yes
SN2304902,2023-10-24,17:31,Tuesday,43,October,10,Q4,2023,CUST10392,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,1,399,399,25,99.75,FLASH40,299.25,5,14.25,299.25,UPI,Delivered,Website,1,2023-10-25,No
SN2304903,2023-10-24,16:41,Tuesday,43,October,10,Q4,2023,CUST10500,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,5,1799,8995,30,2698.5,FESTIVE20,6296.5,28,1377.36,6296.5,Debit Card,Cancelled,Mobile App,0,,No
SN2304904,2023-10-24,20:26,Tuesday,43,October,10,Q4,2023,CUST10473,PRD1030,H&M Regular Fit Linen Shirt,Fashion,Men's Clothing,H&M,2,1799,3598,15,539.7,,3058.3,12,327.68,3058.3,EMI,Delivered,Website,3,2023-10-27,Yes
SN2304905,2023-10-24,12:46,Tuesday,43,October,10,Q4,2023,CUST10179,PRD1034,Aurelia Embroidered Salwar Suit,Fashion,Women's Clothing,Aurelia,1,2899,2899,10,289.9,,2609.1,12,279.55,2609.1,Debit Card,Delivered,Website,2,2023-10-26,Yes
SN2304906,2023-10-24,05:29,Tuesday,43,October,10,Q4,2023,CUST10725,PRD1081,Atomic Habits – James Clear,Books,Fiction,Penguin,1,450,450,25,112.5,FESTIVE20,337.5,12,36.16,337.5,Debit Card,Delivered,Mobile App,2,2023-10-26,No
SN2304907,2023-10-24,00:53,Tuesday,43,October,10,Q4,2023,CUST10486,PRD1042,Fossil Gen 6 Hybrid Smartwatch,Fashion,Accessories,Fossil,1,13995,13995,15,2099.25,,11895.75,28,2602.2,11895.75,UPI,Delivered,Mobile App,7,2023-10-31,No
SN2304908,2023-10-24,22:04,Tuesday,43,October,10,Q4,2023,CUST10754,PRD1059,Nilkamal Esteem Bookshelf,Home & Kitchen,Furniture,Nilkamal,1,7999,7999,15,1199.85,,6799.15,28,1487.31,6799.15,UPI,Delivered,Website,3,2023-10-27,Yes
SN2304909,2023-10-24,02:59,Tuesday,43,October,10,Q4,2023,CUST10730,PRD1048,Philips HL7756 750W Mixer,Home & Kitchen,Kitchen Appliances,Philips,2,3499,6998,15,1049.7,,5948.3,5,283.25,5948.3,UPI,Delivered,Website,1,2023-10-25,Yes
SN2304910,2023-10-24,03:53,Tuesday,43,October,10,Q4,2023,CUST10156,PRD1004,Redmi Note 13 Pro 5G,Electronics,Smartphones,Redmi,1,26999,26999,10,2699.9,,24299.1,18,3706.64,24299.1,EMI,Delivered,Social Commerce,6,2023-10-30,No
SN2304911,2023-10-24,06:19,Tuesday,43,October,10,Q4,2023,CUST10518,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,1,6999,6999,20,1399.8,NEWUSER25,5599.2,12,599.91,5599.2,UPI,Delivered,Mobile App,6,2023-10-30,Yes
SN2304912,2023-10-24,08:36,Tuesday,43,October,10,Q4,2023,CUST10025,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,10,279.9,,2519.1,12,269.9,2519.1,Credit Card,Delivered,Social Commerce,2,2023-10-26,Yes
SN2304913,2023-10-24,05:48,Tuesday,43,October,10,Q4,2023,CUST10154,PRD1010,Asus VivoBook 16X OLED,Electronics,Laptops,Asus,2,64999,129998,20,25999.6,FESTIVE20,103998.4,18,15864.16,103998.4,Cash on Delivery,Delivered,Mobile App,6,2023-10-30,No
SN2304914,2023-10-24,14:33,Tuesday,43,October,10,Q4,2023,CUST10020,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,1,1799,1799,5,89.95,,1709.05,28,373.85,1709.05,UPI,Delivered,Website,3,2023-10-27,Yes
SN2304915,2023-10-24,13:57,Tuesday,43,October,10,Q4,2023,CUST10158,PRD1063,Minimalist 10% Niacinamide Serum 30ml,Beauty,Skincare,Minimalist,4,699,2796,30,838.8,BIGSALE,1957.2,12,209.7,1957.2,Cash on Delivery,Cancelled,Website,0,,No
SN2304916,2023-10-24,06:14,Tuesday,43,October,10,Q4,2023,CUST10566,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,1,9999,9999,30,2999.7,BIGSALE,6999.3,28,1531.1,6999.3,Debit Card,Delivered,Website,4,2023-10-28,Yes
SN2304917,2023-10-24,11:29,Tuesday,43,October,10,Q4,2023,CUST10235,PRD1007,HP Pavilion 15 Core i5 8GB,Electronics,Laptops,HP,5,58999,294995,5,14749.75,,280245.25,18,42749.28,280245.25,Net Banking,Delivered,Website,5,2023-10-29,Yes
SN2304918,2023-10-24,15:33,Tuesday,43,October,10,Q4,2023,CUST10488,PRD1034,Aurelia Embroidered Salwar Suit,Fashion,Women's Clothing,Aurelia,1,2899,2899,25,724.75,FESTIVE20,2174.25,12,232.96,2174.25,Debit Card,Delivered,Website,2,2023-10-26,No
SN2304919,2023-10-24,16:53,Tuesday,43,October,10,Q4,2023,CUST10773,PRD1077,Nike Dri-FIT Training Shorts,Sports,Sportswear,Nike,1,1999,1999,10,199.9,,1799.1,12,192.76,1799.1,Debit Card,Delivered,Mobile App,5,2023-10-29,Yes
SN2304920,2023-10-24,02:08,Tuesday,43,October,10,Q4,2023,CUST10468,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,5,9999,49995,30,14998.5,FLASH40,34996.5,28,7655.48,34996.5,EMI,Returned,Mobile App,3,2023-10-27,Yes
SN2304921,2023-10-25,03:34,Wednesday,43,October,10,Q4,2023,CUST10182,PRD1064,Plum Green Tea Pore Cleansing Face Wash,Beauty,Skincare,Plum,1,499,499,10,49.9,,449.1,28,98.24,449.1,Credit Card,Delivered,Social Commerce,4,2023-10-29,No
SN2304922,2023-10-25,21:48,Wednesday,43,October,10,Q4,2023,CUST10662,PRD1037,Nike Air Max 270 Running Shoes,Fashion,Footwear,Nike,1,9999,9999,20,1999.8,DIWALI30,7999.2,28,1749.83,7999.2,Cash on Delivery,Delivered,Website,4,2023-10-29,No
SN2304923,2023-10-25,20:11,Wednesday,43,October,10,Q4,2023,CUST10406,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,3,3999,11997,15,1799.55,,10197.45,12,1092.58,10197.45,Cash on Delivery,Delivered,Mobile App,2,2023-10-27,No
SN2304924,2023-10-25,08:50,Wednesday,43,October,10,Q4,2023,CUST10139,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,1,1999,1999,10,199.9,,1799.1,12,192.76,1799.1,Credit Card,Delivered,Mobile App,6,2023-10-31,Yes
SN2304925,2023-10-25,23:11,Wednesday,43,October,10,Q4,2023,CUST10465,PRD1061,Mamaearth Vitamin C Face Wash 100ml,Beauty,Skincare,Mamaearth,1,399,399,15,59.85,,339.15,5,16.15,339.15,UPI,Delivered,Mobile App,3,2023-10-28,No
SN2304926,2023-10-25,15:56,Wednesday,43,October,10,Q4,2023,CUST10161,PRD1018,boAt Airdopes 141 TWS,Electronics,Earphones,boAt,2,1299,2598,5,129.9,,2468.1,28,539.9,2468.1,Cash on Delivery,Delivered,Website,7,2023-11-01,Yes
SN2304927,2023-10-25,09:35,Wednesday,43,October,10,Q4,2023,CUST10317,PRD1080,Wildcraft Camping Tent 2-Person,Sports,Outdoor Gear,Wildcraft,2,6499,12998,15,1949.7,,11048.3,5,526.11,11048.3,UPI,Delivered,Mobile App,7,2023-11-01,Yes
SN2304928,2023-10-25,18:08,Wednesday,43,October,10,Q4,2023,CUST10117,PRD1025,Sony Alpha ZV-E10L Mirrorless,Electronics,Cameras,Sony,2,79999,159998,15,23999.7,,135998.3,12,14571.25,135998.3,Cash on Delivery,Delivered,Social Commerce,7,2023-11-01,Yes
SN2304929,2023-10-25,01:38,Wednesday,43,October,10,Q4,2023,CUST10455,PRD1019,Noise Buds VS104 TWS,Electronics,Earphones,Noise,1,1299,1299,15,194.85,,1104.15,28,241.53,1104.15,Net Banking,Returned,Website,6,2023-10-31,No
SN2304930,2023-10-25,07:39,Wednesday,43,October,10,Q4,2023,CUST10357,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,1,6999,6999,20,1399.8,SAVE20,5599.2,12,599.91,5599.2,Cash on Delivery,Cancelled,Mobile App,0,,No
SN2304931,2023-10-25,18:33,Wednesday,43,October,10,Q4,2023,CUST10092,PRD1030,H&M Regular Fit Linen Shirt,Fashion,Men's Clothing,H&M,4,1799,7196,20,1439.2,SAVE20,5756.8,12,616.8,5756.8,Cash on Delivery,Delivered,Mobile App,3,2023-10-28,Yes
SN2304932,2023-10-25,15:06,Wednesday,43,October,10,Q4,2023,CUST10110,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,2,799,1598,15,239.7,,1358.3,18,207.2,1358.3,UPI,Pending,Website,0,,No
SN2304933,2023-10-25,17:44,Wednesday,43,October,10,Q4,2023,CUST10165,PRD1045,American Tourister Trolley Bag 68cm,Fashion,Bags,American Tourister,1,6999,6999,10,699.9,,6299.1,12,674.9,6299.1,Credit Card,Delivered,Website,3,2023-10-28,Yes
SN2304934,2023-10-25,01:20,Wednesday,43,October,10,Q4,2023,CUST10318,PRD1017,JBL Tune 760NC Headphone,Electronics,Earphones,JBL,1,7999,7999,20,1599.8,FESTIVE20,6399.2,12,685.63,6399.2,Cash on Delivery,Delivered,Social Commerce,3,2023-10-28,Yes
SN2304935,2023-10-25,20:32,Wednesday,43,October,10,Q4,2023,CUST10390,PRD1035,Zara Flowy Midi Dress,Fashion,Women's Clothing,Zara,1,3999,3999,10,399.9,,3599.1,5,171.39,3599.1,Net Banking,Delivered,Mobile App,3,2023-10-28,No
SN2304936,2023-10-25,03:16,Wednesday,43,October,10,Q4,2023,CUST10227,PRD1071,SUGAR Matte Attack Transferproof Lipstick,Beauty,Makeup,SUGAR,2,899,1798,20,359.6,FESTIVE20,1438.4,28,314.65,1438.4,UPI,Delivered,Website,1,2023-10-26,No
SN2304937,2023-10-25,06:31,Wednesday,43,October,10,Q4,2023,CUST10318,PRD1031,Puma Dry-Cell Training T-Shirt,Fashion,Men's Clothing,Puma,2,1599,3198,25,799.5,BIGSALE,2398.5,12,256.98,2398.5,Cash on Delivery,Returned,Website,3,2023-10-28,Yes
SN2304938,2023-10-25,01:36,Wednesday,43,October,10,Q4,2023,CUST10393,PRD1036,H&M Ribbed Jersey Dress,Fashion,Women's Clothing,H&M,2,1799,3598,25,899.5,FESTIVE20,2698.5,28,590.3,2698.5,UPI,Cancelled,Social Commerce,0,,Yes
SN2304939,2023-10-25,06:32,Wednesday,43,October,10,Q4,2023,CUST10487,PRD1054,Wonderchef Ebony Non-Stick Tawa 30cm,Home & Kitchen,Cookware,Wonderchef,1,1499,1499,5,74.95,,1424.05,12,152.58,1424.05,Net Banking,Delivered,Mobile App,2,2023-10-27,No
SN2304940,2023-10-25,06:19,Wednesday,43,October,10,Q4,2023,CUST10249,PRD1051,Morphy Richards Instacook 700W MW,Home & Kitchen,Kitchen Appliances,Morphy Richards,1,9999,9999,10,999.9,,8999.1,28,1968.55,8999.1,Credit Card,Delivered,Website,2,2023-10-27,Yes
SN2304941,2023-10-25,02:51,Wednesday,43,October,10,Q4,2023,CUST10526,PRD1031,Puma Dry-Cell Training T-Shirt,Fashion,Men's Clothing,Puma,2,1599,3198,25,799.5,DIWALI30,2398.5,12,256.98,2398.5,UPI,Returned,Mobile App,1,2023-10-26,Yes
SN2304942,2023-10-25,00:23,Wednesday,43,October,10,Q4,2023,CUST10571,PRD1016,Sony WH-1000XM5 Wireless,Electronics,Earphones,Sony,1,31999,31999,25,7999.75,FLASH40,23999.25,5,1142.82,23999.25,UPI,Delivered,Mobile App,7,2023-11-01,No
SN2304943,2023-10-25,22:11,Wednesday,43,October,10,Q4,2023,CUST10195,PRD1011,Acer Aspire Lite AMD Ryzen 5,Electronics,Laptops,Acer,3,44999,134997,25,33749.25,FESTIVE20,101247.75,5,4821.32,101247.75,UPI,Cancelled,Social Commerce,0,,Yes
SN2304944,2023-10-25,20:07,Wednesday,43,October,10,Q4,2023,CUST10211,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,1,2999,2999,40,1199.6,BIGSALE,1799.4,18,274.48,1799.4,UPI,Delivered,Mobile App,5,2023-10-30,Yes
SN2304945,2023-10-25,02:53,Wednesday,43,October,10,Q4,2023,CUST10648,PRD1056,Bombay Dyeing Microfibre Comforter,Home & Kitchen,Bedding,Bombay Dyeing,3,3999,11997,30,3599.1,SAVE20,8397.9,12,899.77,8397.9,Credit Card,Delivered,Mobile App,3,2023-10-28,No
SN2304946,2023-10-25,10:20,Wednesday,43,October,10,Q4,2023,CUST10604,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,1,17999,17999,0,0,,17999,28,3937.28,17999,UPI,Delivered,Social Commerce,5,2023-10-30,Yes
SN2304947,2023-10-25,03:32,Wednesday,43,October,10,Q4,2023,CUST10783,PRD1047,Prestige Iris 750W Mixer Grinder,Home & Kitchen,Kitchen Appliances,Prestige,1,3999,3999,30,1199.7,FLASH40,2799.3,18,427.01,2799.3,Debit Card,Returned,Website,3,2023-10-28,No
SN2304948,2023-10-25,14:33,Wednesday,43,October,10,Q4,2023,CUST10684,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,2,649,1298,0,0,,1298,5,61.81,1298,UPI,Delivered,Website,1,2023-10-26,No
SN2304949,2023-10-26,13:10,Thursday,43,October,10,Q4,2023,CUST10021,PRD1026,Levi's 511 Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1,3999,3999,0,0,,3999,12,428.46,3999,UPI,Delivered,Website,3,2023-10-29,Yes
SN2304950,2023-10-26,21:00,Thursday,43,October,10,Q4,2023,CUST10001,PRD1052,Hawkins Futura Non-Stick Wok 25cm,Home & Kitchen,Cookware,Hawkins,1,1799,1799,15,269.85,,1529.15,12,163.84,1529.15,Cash on Delivery,Returned,Mobile App,2,2023-10-28,No
SN2304951,2023-10-26,01:06,Thursday,43,October,10,Q4,2023,CUST10003,PRD1055,Spaces 300TC Cotton King Bedsheet,Home & Kitchen,Bedding,Spaces,1,2499,2499,10,249.9,,2249.1,28,491.99,2249.1,UPI,Returned,Mobile App,4,2023-10-30,Yes
SN2304952,2023-10-26,14:43,Thursday,43,October,10,Q4,2023,CUST10652,PRD1029,Peter England Casual Polo T-Shirt,Fashion,Men's Clothing,Peter England,1,1299,1299,25,324.75,DIWALI30,974.25,5,46.39,974.25,Credit Card,Delivered,Social Commerce,4,2023-10-30,No
SN2304953,2023-10-26,05:42,Thursday,43,October,10,Q4,2023,CUST10371,PRD1065,Cetaphil Moisturising Cream 250g,Beauty,Skincare,Cetaphil,2,699,1398,40,559.2,SAVE20,838.8,28,183.49,838.8,Credit Card,Delivered,Mobile App,3,2023-10-29,No
SN2304954,2023-10-26,19:11,Thursday,43,October,10,Q4,2023,CUST10324,PRD1068,TRESemmé Keratin Smooth Shampoo 580ml,Beauty,Haircare,TRESemmé,1,699,699,10,69.9,,629.1,18,95.96,629.1,UPI,Delivered,Mobile App,2,2023-10-28,Yes
SN2304955,2023-10-26,21:48,Thursday,43,October,10,Q4,2023,CUST10697,PRD1015,boAt Rockerz 450 Bluetooth,Electronics,Earphones,boAt,1,1999,1999,25,499.75,BIGSALE,1499.25,12,160.63,1499.25,EMI,Delivered,Mobile App,7,2023-11-02,Yes
SN2304956,2023-10-26,12:49,Thursday,43,October,10,Q4,2023,CUST10539,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,5,2499,12495,30,3748.5,SAVE20,8746.5,5,416.5,8746.5,Credit Card,Delivered,Website,2,2023-10-28,Yes
SN2304957,2023-10-26,22:23,Thursday,43,October,10,Q4,2023,CUST10763,PRD1034,Aurelia Embroidered Salwar Suit,Fashion,Women's Clothing,Aurelia,1,2899,2899,20,579.8,BIGSALE,2319.2,12,248.49,2319.2,UPI,Delivered,Mobile App,3,2023-10-29,Yes
SN2304958,2023-10-26,08:37,Thursday,43,October,10,Q4,2023,CUST10197,PRD1044,Wildcraft 35L Hiking Backpack,Fashion,Bags,Wildcraft,1,2499,2499,5,124.95,,2374.05,5,113.05,2374.05,EMI,Delivered,Website,2,2023-10-28,No
SN2304959,2023-10-26,14:44,Thursday,43,October,10,Q4,2023,CUST10481,PRD1029,Peter England Casual Polo T-Shirt,Fashion,Men's Clothing,Peter England,1,1299,1299,40,519.6,NEWUSER25,779.4,5,37.11,779.4,UPI,Delivered,Social Commerce,3,2023-10-29,Yes
SN2304960,2023-10-26,08:55,Thursday,43,October,10,Q4,2023,CUST10435,PRD1049,Bajaj Majesty 2L Induction Cooktop,Home & Kitchen,Kitchen Appliances,Bajaj,1,3299,3299,5,164.95,,3134.05,28,685.57,3134.05,UPI,Delivered,Website,3,2023-10-29,Yes
SN2304961,2023-10-26,23:12,Thursday,43,October,10,Q4,2023,CUST10326,PRD1010,Asus VivoBook 16X OLED,Electronics,Laptops,Asus,1,64999,64999,40,25999.6,FLASH40,38999.4,18,5949.06,38999.4,Credit Card,Delivered,Website,5,2023-10-31,Yes
SN2304962,2023-10-26,23:30,Thursday,43,October,10,Q4,2023,CUST10008,PRD1059,Nilkamal Esteem Bookshelf,Home & Kitchen,Furniture,Nilkamal,1,7999,7999,15,1199.85,,6799.15,28,1487.31,6799.15,Net Banking,Delivered,Website,1,2023-10-27,No
SN2304963,2023-10-26,22:31,Thursday,43,October,10,Q4,2023,CUST10223,PRD1083,Ikigai – Francesc Miralles,Books,Non-Fiction,Penguin,4,399,1596,15,239.4,,1356.6,28,296.76,1356.6,UPI,Delivered,Website,3,2023-10-29,Yes
SN2304964,2023-10-26,02:08,Thursday,43,October,10,Q4,2023,CUST10049,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,1,2799,2799,20,559.8,BIGSALE,2239.2,12,239.91,2239.2,UPI,Delivered,Website,3,2023-10-29,Yes
SN2304965,2023-10-26,02:09,Thursday,43,October,10,Q4,2023,CUST10446,PRD1075,Kore Pvc 30kg Weight Set,Sports,Fitness Equipment,Kore,1,3499,3499,5,174.95,,3324.05,5,158.29,3324.05,Credit Card,Delivered,Social Commerce,2,2023-10-28,Yes
SN2304966,2023-10-26,09:42,Thursday,43,October,10,Q4,2023,CUST10757,PRD1086,Arihant CAT 2024 Solved Papers,Books,Educational,Arihant,1,649,649,20,129.8,DIWALI30,519.2,5,24.72,519.2,EMI,Delivered,Social Commerce,3,2023-10-29,Yes
SN2304967,2023-10-26,17:07,Thursday,43,October,10,Q4,2023,CUST10668,PRD1067,Indulekha Bringha Hair Oil 100ml,Beauty,Haircare,Indulekha,1,599,599,20,119.8,FESTIVE20,479.2,5,22.82,479.2,EMI,Delivered,Mobile App,2,2023-10-28,Yes
SN2304968,2023-10-26,14:27,Thursday,43,October,10,Q4,2023,CUST10155,PRD1078,Adidas Aeroready Training Tights,Sports,Sportswear,Adidas,2,2799,5598,5,279.9,,5318.1,12,569.8,5318.1,Cash on Delivery,Delivered,Website,3,2023-10-29,No
SN2304969,2023-10-26,16:39,Thursday,43,October,10,Q4,2023,CUST10729,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,4,13999,55996,10,5599.6,,50396.4,12,5399.61,50396.4,UPI,Delivered,Social Commerce,2,2023-10-28,No
SN2304970,2023-10-26,05:29,Thursday,43,October,10,Q4,2023,CUST10240,PRD1014,Lenovo Tab M10 FHD Plus,Electronics,Tablets,Lenovo,2,17999,35998,20,7199.6,FESTIVE20,28798.4,28,6299.65,28798.4,UPI,Delivered,Website,3,2023-10-29,Yes
SN2304971,2023-10-26,02:01,Thursday,43,October,10,Q4,2023,CUST10658,PRD1020,Noise ColorFit Pro 4,Electronics,Smartwatches,Noise,2,2999,5998,10,599.8,,5398.2,18,823.45,5398.2,Debit Card,Delivered,Mobile App,6,2023-11-01,Yes
SN2304972,2023-10-26,11:34,Thursday,43,October,10,Q4,2023,CUST10023,PRD1023,Fitbit Charge 6,Electronics,Smartwatches,Fitbit,1,18999,18999,10,1899.9,,17099.1,5,814.24,17099.1,Cash on Delivery,Delivered,Website,4,2023-10-30,No
SN2304973,2023-10-26,03:50,Thursday,43,October,10,Q4,2023,CUST10239,PRD1053,Prestige Svachh Flip-Lid Pressure Cooker 5L,Home & Kitchen,Cookware,Prestige,1,2199,2199,20,439.8,FLASH40,1759.2,28,384.82,1759.2,UPI,Delivered,Mobile App,3,2023-10-29,Yes
SN2304974,2023-10-26,06:57,Thursday,43,October,10,Q4,2023,CUST10579,PRD1019,Noise Buds VS104 TWS,Electronics,Earphones,Noise,2,1299,2598,20,519.6,FESTIVE20,2078.4,28,454.65,2078.4,UPI,Delivered,Website,7,2023-11-02,Yes
SN2304975,2023-10-26,10:09,Thursday,43,October,10,Q4,2023,CUST10061,PRD1039,Adidas Ultraboost 22 Shoes,Fashion,Footwear,Adidas,2,13999,27998,25,6999.5,NEWUSER25,20998.5,12,2249.84,20998.5,EMI,Delivered,Website,3,2023-10-29,Yes
SN2304976,2023-10-26,12:39,Thursday,43,October,10,Q4,2023,CUST10516,PRD1022,Samsung Galaxy Watch 6,Electronics,Smartwatches,Samsung,1,29999,29999,25,7499.75,FESTIVE20,22499.25,12,2410.63,22499.25,Credit Card,Delivered,Mobile App,5,2023-10-31,Yes
SN2304977,2023-10-27,22:36,Friday,43,October,10,Q4,2023,CUST10159,PRD1043,Titan Raga Women's Watch,Fashion,Accessories,Titan,1,5999,5999,0,0,,5999,5,285.67,5999,UPI,Cancelled,Mobile App,0,,No
SN2304978,2023-10-27,04:24,Friday,43,October,10,Q4,2023,CUST10087,PRD1058,Ivyspace Artificial Plant Set of 3,Home & Kitchen,Decor,Ivyspace,1,999,999,20,199.8,NEWUSER25,799.2,12,85.63,799.2,Credit Card,Cancelled,Website,0,,Yes
SN2304979,2023-10-27,08:18,Friday,43,October,10,Q4,2023,CUST10721,PRD1002,Apple iPhone 14 128GB,Electronics,Smartphones,Apple,2,79999,159998,30,47999.4,DIWALI30,111998.6,12,11999.85,111998.6,UPI,Delivered,Mobile App,5,2023-11-01,Yes
SN2304980,2023-10-27,06:47,Friday,43,October,10,Q4,2023,CUST10604,PRD1069,Lakme Absolute Mousse Foundation,Beauty,Makeup,Lakme,4,799,3196,25,799,FLASH40,2397,18,365.64,2397,Debit Card,Delivered,Mobile App,4,2023-10-31,No
SN2304981,2023-10-27,11:24,Friday,43,October,10,Q4,2023,CUST10573,PRD1002,Apple iPhone 14 128GB,Electronics,Smartphones,Apple,3,79999,239997,25,59999.25,FESTIVE20,179997.75,12,19285.47,179997.75,Credit Card,Delivered,Mobile App,4,2023-10-31,Yes
SN2304982,2023-10-27,06:11,Friday,43,October,10,Q4,2023,CUST10069,PRD1038,Puma Softride Enzo NXT Sneaker,Fashion,Footwear,Puma,3,4499,13497,5,674.85,,12822.15,5,610.58,12822.15,Cash on Delivery,Delivered,Website,3,2023-10-30,No
SN2304983,2023-10-27,01:44,Friday,43,October,10,Q4,2023,CUST10543,PRD1019,Noise Buds VS104 TWS,Electronics,Earphones,Noise,1,1299,1299,40,519.6,NEWUSER25,779.4,28,170.49,779.4,EMI,Delivered,Mobile App,7,2023-11-03,Yes
SN2304984,2023-10-27,10:04,Friday,43,October,10,Q4,2023,CUST10592,PRD1051,Morphy Richards Instacook 700W MW,Home & Kitchen,Kitchen Appliances,Morphy Richards,4,9999,39996,40,15998.4,FLASH40,23997.6,28,5249.47,23997.6,UPI,Delivered,Mobile App,2,2023-10-29,No
SN2304985,2023-10-27,20:47,Friday,43,October,10,Q4,2023,CUST10149,PRD1017,JBL Tune 760NC Headphone,Electronics,Earphones,JBL,1,7999,7999,10,799.9,,7199.1,12,771.33,7199.1,UPI,Delivered,Mobile App,6,2023-11-02,Yes
SN2304986,2023-10-27,15:24,Friday,43,October,10,Q4,2023,CUST10655,PRD1023,Fitbit Charge 6,Electronics,Smartwatches,Fitbit,1,18999,18999,5,949.95,,18049.05,5,859.48,18049.05,EMI,Delivered,Social Commerce,6,2023-11-02,Yes
